desc,joules_sum,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14
0_6_20_0x1d00_135_200000,1072.3443871,9.99764300681413,2.2588558853127054,1.0016629620858013,0.9179858727826451,0.5495144055009421,0.27082610578237093,0.002187384415061861,0.0008974423701555413,0.0003757002518354169,3.5159201058648456e-05,1.3044348530343044e-05,2.245524810440609e-06,6.770196585452963e-07,1.085900797762972e-07,2.258552224744456e-13
0_3_200_0x1d00_135_200000,1000.82735942,9.999666793576761,1.6933389986791496,1.5160720933150378,0.9990242501384087,0.3607125746323877,0.42901427817668214,0.0017181523667350825,0.00029283560055014013,9.77507009816634e-05,3.3423916778565974e-05,1.8081248333982852e-05,5.4888975158878935e-06,3.218196303586497e-06,1.841369434077185e-06,2.1918493013600252e-07
0_12_2_0x1d00_135_200000,1079.290845919997,9.999517465323137,1.9361902833245717,1.1082546838560852,0.9984311067758951,0.5684688527750896,0.3880006596301544,0.0008458207195355728,0.00016907588745893997,6.157201317816101e-05,5.023128643734545e-05,6.47894876594615e-06,3.081131650083573e-06,5.453965739235171e-07,1.429312889419774e-07,1.811530788563586e-13
0_8_40_0x1d00_135_200000,1064.5242627600019,9.997618384679074,1.898942921221727,1.1969754173242402,0.9952111720325114,0.5149857074046522,0.3923706245134616,0.0027242712436136,0.0009806748803551596,0.0001133517911068237,5.757186717031909e-05,1.4926832560259662e-05,4.5836414467314335e-06,3.476897441426124e-07,4.398562686587442e-08,8.927154863339646e-10
0_1_10_0x1d00_135_200000,1098.9022807000001,10.000169173019486,2.452491666507771,0.9998584250718174,0.8410389994603943,0.5409355283848423,0.16398306732870369,0.0010178827032456966,0.00026971411295599514,0.00019088522852406473,2.914111553237729e-05,1.1641498516373716e-05,3.020385599040412e-06,6.149705971940709e-07,2.402119453036641e-07,6.842703434136682e-14
0_12_40_0x1d00_135_200000,1064.5242627600019,9.99768465180068,1.9049642672892044,1.1907948937025692,0.9955450834888839,0.5163324903442431,0.3902358555295071,0.0037074094977081785,0.0004985001732293743,0.00013033952964681977,7.938429642123405e-05,2.4290591573598304e-05,2.0342626541919114e-06,7.353986185504995e-07,6.354639297093865e-08,5.486795269118118e-10
0_5_10_0x1d00_135_200000,1098.9022807000001,9.999455317780674,2.4331650385109445,0.8430938941988625,0.9997468547633579,0.5486045734233724,0.17411422467046103,0.0012644190608633577,0.00036760368851186204,0.00013672369369931468,4.2007095748388635e-05,6.2982684963293946e-06,2.4774083188081233e-06,4.948531307590976e-07,7.258351445763894e-08,4.851943134753147e-14
0_8_20_0x1d00_135_200000,1072.2839574999998,9.997298566813006,2.261961818293948,0.9259179039531695,1.0011756117618988,0.5347790116395421,0.27575613621503126,0.0020917825018785,0.0008436593075612897,0.00013937106057759085,1.9297120467351906e-05,1.5023364978014945e-05,1.520320347913514e-06,2.2751951632187827e-07,7.012801737735195e-08,5.246596564625529e-14
0_3_50_0x1d00_135_200000,1062.6635499199983,9.995719522932507,1.8200131192857603,1.2989125189622115,0.9974696383322096,0.40679671835016845,0.47458789098875337,0.005528737565520879,0.0007259265659738597,0.00021539398452278776,1.913299811432282e-05,5.683448386568548e-06,3.973236983650309e-06,8.856774904811511e-07,4.1991276838693385e-07,4.3775864387794523e-07
0_7_250_0x1d00_135_200000,991.1289885000006,10.001162110457045,1.7069142049635226,1.5289393921765897,0.9983771549646698,0.34329799195148647,0.4170505290369385,0.0032653713624506697,0.0005702626333700559,0.0002988132981226118,7.022091894990477e-05,3.2907357054670087e-05,1.1905570007678021e-05,7.1820560898668235e-06,6.327761984100913e-07,1.3204775148709515e-06
0_0_30_0x1d00_135_200000,1069.2447758999988,9.996269242493867,2.081616179867512,1.0480570455836626,0.9865384191214154,0.5257080921885968,0.3573038614127073,0.003979855582402899,0.00024113179490742732,0.00021591887163598748,5.5345647479897646e-05,1.049781475832004e-05,3.838706439876627e-06,5.109295683512946e-07,5.998499248949709e-08,5.737864005726893e-14
0_5_50_0x1d00_135_200000,1062.6635499199983,9.996236417395838,1.7728591484687968,1.3135997338263934,0.9982468500169979,0.4919939489410824,0.4216544591883774,0.00461645561240275,0.00039124980841779964,0.00031955194008625835,5.551017316842586e-05,1.975908392679616e-05,5.182916461515074e-06,1.2610334417788124e-06,2.5267383847456233e-07,2.1892075931257083e-07
0_4_200_0x1d00_135_200000,977.9556561600002,9.99556266500377,1.689122615376731,1.5367310051926741,0.999332735262959,0.3306695645663514,0.4432642442200258,0.004493138906573971,0.0006684544565552575,9.106182652319305e-05,3.55683462343896e-05,1.771015676814094e-05,6.2838255477972404e-06,4.222563391406202e-06,6.178411471219316e-07,1.1245475069966838e-07
0_8_10_0x1d00_135_200000,1075.4914721599998,9.997762758399967,2.4815783310560886,1.001174043026142,0.8234966402708542,0.5236419312177426,0.16596378520133723,0.005717870054828662,0.0003324425851922569,0.00025428600038002153,7.041474069790043e-05,5.405605412796919e-06,1.7755912235225812e-06,2.6962436056482475e-07,4.662576486250398e-08,3.066634221732278e-14
0_9_300_0x1d00_135_200000,986.7530766800046,9.999229475297302,1.6986733985961386,1.5492519108159548,0.9978768825131279,0.34865531265805116,0.4024636934091628,0.002716805519121385,0.0008664264617972195,0.00011587823309786514,9.60794730890723e-05,3.120793755973714e-05,1.5134219568686513e-05,5.63544640838698e-06,1.468277836360993e-06,6.91141782453433e-07
0_4_30_0x1d00_135_200000,1069.2447758999988,9.998284295235717,2.06446310711124,1.0557952041677878,0.9982626753129896,0.5377514906788861,0.34312267999829565,0.0015652841994780865,0.00039257091715958023,0.00030776300533441386,3.5527275252367096e-05,1.70101908294294e-05,1.4390295877985689e-06,5.762055512870245e-07,3.7667180841504137e-07,6.275353652159241e-14
0_3_300_0x1d00_135_200000,986.7530766800046,9.98887407676759,1.6967645644768676,1.5316360884579534,0.9978344106833544,0.34097004580491364,0.4301816685592478,0.012597510043427846,0.000894094695461549,0.0001477440936383369,6.784584443190737e-05,1.3999657003421098e-05,8.357149313318279e-06,7.616491373049262e-06,1.5714116805800987e-06,4.0586375635216673e-07
0_10_300_0x1d00_135_200000,952.9624771800009,9.993207513007947,1.6944554676166368,1.5499219207356436,0.999887881728503,0.33537869472968657,0.4202636915596394,0.005698910427577435,0.000803674827865395,0.00018828699885318147,0.00010729672684215165,6.950175306862799e-05,1.1909775268627521e-05,3.46410454311983e-06,4.0106498674168243e-07,1.3849429351642048e-06
0_2_30_0x1d00_135_200000,1069.2447758999988,9.996178399557042,2.074158373856814,1.0509859559792358,0.9914133167645678,0.5298458070309354,0.3529880450741365,0.0036968155868758274,0.0003717748011419966,0.0003146685478868174,3.112511204169215e-05,1.1138926589911348e-05,3.4098208774820403e-06,1.0726381103929349e-06,9.630352295514114e-08,1.9030819978900553e-13
0_9_200_0x1d00_135_200000,1000.82735942,9.999955157069316,1.662647243949649,1.5508062658040174,0.9990057693503052,0.354467918332657,0.4318469217916049,0.0009754754413893613,0.00013143071527208134,9.652550956813236e-05,3.325595821686304e-05,1.957599609511253e-05,7.713308631496059e-06,5.341916296980539e-06,1.1317349237417832e-06,2.731220564740712e-07
0_3_250_0x1d00_135_200000,991.0815298999987,9.996421884130259,1.7142539843400972,1.5389678164728202,0.9979343985648466,0.3252298847216524,0.42161710362817423,0.004002902149397753,0.001274292364751822,0.00013940854663854716,9.741698016220024e-05,3.84121908698497e-05,1.5583543787176712e-05,5.2737236865648615e-06,1.3194917921529478e-06,3.191510731722287e-07
0_2_300_0x1d00_135_200000,952.9102879799975,9.995641228084825,1.7299140357807217,1.5193951377476846,0.9996584395304675,0.3394846380728815,0.41123316253799685,0.0031390137825691553,0.0011738650012191498,0.00020672003024398361,0.00010092749890272797,2.901017628152934e-05,1.5939143083274037e-05,5.805037457863896e-06,1.7788571919475057e-06,2.9871847598895855e-07
0_10_10_0x1d00_135_200000,1075.4914721599998,9.996638871298394,2.4415071608672347,0.9995606778551787,0.837537780526252,0.5566964188862291,0.1612843957288922,0.006380856504391842,0.00021234256788197757,0.00011052102676040689,5.792463091617563e-05,8.804314556473292e-06,3.879493434413468e-06,3.2827292487520667e-07,3.8026868961453286e-08,7.414440325806053e-14
0_6_10_0x1d00_135_200000,1075.4914721599998,9.997767361033288,2.4045960657500594,0.5632494415180095,0.8586633865128341,0.9997357518555411,0.16902916605347773,0.006402143821149535,0.00035880727830860966,0.00016039963678128803,2.715531115489204e-05,8.174659899268754e-06,1.8581630430973998e-06,2.6344928722866724e-07,2.4957110721400486e-08,5.94615497253871e-14
0_6_30_0x1d00_135_200000,1069.2447758999988,9.996212998879107,2.106849256262215,1.0493038101328436,0.9990032166031358,0.5049428787486182,0.33904059331274916,0.00379323171447113,0.0006194729862657748,0.00019490627281236095,3.163862186399089e-05,5.873148159041516e-06,1.2650580652855875e-06,7.761526482849714e-07,8.210697507652974e-08,7.058182991564409e-14
0_2_200_0x1d00_135_200000,977.9556561600002,9.997970281186314,1.6589457417591065,1.543356172743182,0.9990850271199572,0.3596055746866028,0.43684459922734037,0.0037708119975493224,0.00028195403081958056,7.220050841194387e-05,2.6998763787128177e-05,2.9923386221315656e-05,6.889135070424233e-06,2.7699049222696904e-06,8.847540572730827e-07,1.7079666333438265e-07
0_7_50_0x1d00_135_200000,1062.6635499199983,9.9920628508298,1.8124002623737896,1.313692268087441,0.9988590329336193,0.393131692744856,0.4805210205847142,0.00733566021673576,0.001642195520108918,0.00026395500069980216,6.315891359868059e-05,2.352112302950241e-05,2.7281693297658266e-06,1.337751262962072e-06,7.256628489344661e-08,2.431847351280631e-07
0_10_40_0x1d00_135_200000,1064.5242627600019,9.996378314299578,1.9006083646564667,1.1999552581996324,0.9997529280802786,0.4977142906850611,0.40128995089234576,0.0039473034310447686,0.00017152346798389722,9.790188107334588e-05,6.774460408888947e-05,1.4741488956186e-05,1.0237511458727224e-06,5.97725223168379e-07,5.615275004053927e-08,6.843571173928385e-10
0_7_2_0x1d00_135_200000,1095.2423223000005,9.995180276798141,1.8984682138184934,1.1325259344442486,0.9956574620380064,0.5695881088037313,0.4031113455551773,0.005079706263384281,0.00032678148856535007,4.426888755519721e-05,9.424607623929228e-06,5.446980006490715e-06,1.5705354395622367e-06,1.3262628614844283e-06,1.335167145774654e-07,5.4983569498737224e-14
0_10_50_0x1d00_135_200000,1038.992817800001,9.993404154852325,1.7753935409388215,1.3127302334109117,0.9978796493269897,0.4090849817949053,0.5039932136775002,0.006748014471321595,0.0006055872044232703,8.656383562896783e-05,5.44337863553564e-05,1.4417550142509182e-05,4.2492153799176695e-06,7.225452049311172e-07,2.1099145674886037e-07,2.639862463836086e-08
0_4_2_0x1d00_135_200000,1079.290845919997,9.999563298984562,1.9258236820316794,1.1024385563845929,0.9955616170694757,0.5908334491742174,0.3847110739015881,0.0007611306533208418,0.00016868511617108375,0.00010823929996854487,1.6804139927463886e-05,1.0617811675735379e-05,1.6952223994230122e-06,9.850292751886902e-07,1.6517776425784746e-07,3.3829150992909684e-12
0_9_20_0x1d00_135_200000,1091.5071931399998,9.997424493945015,2.2371524825172693,1.0064977539060662,0.9311286224894333,0.5289459640218043,0.2920876474433076,0.005604869214394557,0.000950341130137642,0.00011428538763573668,7.410721423345628e-05,1.789454939233634e-05,1.1861687869816231e-06,2.9947729371134653e-07,5.2535182339314337e-08,5.482696324469933e-14
0_2_50_0x1d00_135_200000,1038.992817800001,9.994737802829038,1.7709165857209848,1.3460098408283987,0.9988454831918591,0.3974323393864368,0.48600352952853765,0.005280114872517518,0.00048185522887052914,0.0002273236436871659,4.113283110608118e-05,1.3258306354850914e-05,9.283586042845888e-06,1.3167910141799787e-06,1.123174529195896e-07,2.0937719364465484e-08
0_9_30_0x1d00_135_200000,1081.8168337200004,9.990836425576676,2.0394581182562095,1.0706422119232075,0.9966848861240748,0.5332632959400105,0.3572109645727084,0.011204159479354128,0.0006320858018260434,3.4370965028738064e-05,1.954705966523477e-05,1.1132480748653298e-05,2.3256328501484054e-06,3.5619665162869274e-07,1.1999057991258587e-07,4.1132781276919915e-13
0_7_300_0x1d00_135_200000,986.7530766800046,9.996265174815296,1.6792943317281441,1.5629204986508032,0.9974166493126517,0.34595860453338473,0.4116543284030466,0.005178725253082162,0.0010590815454789813,0.00015225400434997017,3.669425449274325e-05,4.1631172095674654e-05,1.3048283250925986e-05,6.352426721703747e-06,6.103006220733383e-07,2.0153165743532557e-06
0_0_250_0x1d00_135_200000,966.3808546,9.993265176861613,1.6953964134689365,1.53673919612669,0.9984406311063354,0.34870936779759054,0.41851814987180386,0.006776457466619354,0.0018672964789111914,0.00017152527752293487,7.213853670246502e-05,2.6123177694513506e-05,1.063041104838535e-05,4.546844368034727e-06,2.2311123471897876e-06,1.1546181874698676e-07
0_1_30_0x1d00_135_200000,1081.8168337200004,9.99042592203464,2.054675280004828,1.0660539934998643,0.9978927735440609,0.5293644899484267,0.3495273501017763,0.011840301848264971,0.00014881728193492238,4.645380164493729e-05,1.1992512922507081e-05,1.0136822842558012e-05,1.7378889449622005e-06,4.35506221783176e-07,3.152033707403673e-07,2.669560505872109e-13
0_8_100_0x1d00_135_200000,1011.6189719999966,9.997583618236956,1.6169750772241043,1.5279551658848909,0.9995206445087949,0.38612591532729307,0.4684365540514482,0.002853061747376694,0.00042356492976996455,6.830165936522175e-05,4.674298610713022e-05,5.061619041314991e-06,2.562786734976007e-06,3.4975640518069055e-06,1.7317854485517532e-07,5.829551742974001e-08
0_1_50_0x1d00_135_200000,1062.6635499199983,9.997163730232405,1.8101118239665934,1.3254220670321148,0.999197020406694,0.3699430032105791,0.4936363403233929,0.003938430784543051,0.00034453473792675385,0.00021816422164562058,1.3143621175842544e-05,7.510824616061112e-06,2.2222178264982067e-06,1.1735337555037792e-06,5.781329715628393e-07,2.567537593278411e-07
0_14_400_0x1d00_135_200000,943.7866544400003,9.991270402107098,1.7177421719252202,1.542273624717331,0.999807005312833,0.3226213002955415,0.41591871724009954,0.008628529735375588,0.0013680913782894205,0.0002312283430469594,8.080024880852408e-05,3.229729596470876e-05,1.4708653009113302e-05,2.900597666715895e-07,2.2041908387695807e-06,8.628496779764294e-06
0_3_20_0x1d00_135_200000,1091.5071931399998,9.996810843882367,2.2406508296473677,1.00351169864118,0.934345979081987,0.5403118873428049,0.2798447505454559,0.003989322885027417,0.00038637585570549713,0.00010901176560018978,2.9595177882140936e-05,7.97774802211342e-06,1.0899217016695969e-06,5.49254741894606e-07,8.825003001602736e-08,1.2196619512626878e-13
0_15_20_0x1d00_135_200000,1091.5666308399996,9.997547812286419,2.2622911320153625,0.9321356250182377,0.9991206974134055,0.5256268342736505,0.27956519049560374,0.00306352678408054,0.0005244362552511897,8.846667265465457e-05,2.2302655976272038e-05,1.0411579153663946e-05,2.6515337832166e-06,7.980908038260899e-07,1.1492554669665703e-07,7.059236324019222e-14
0_4_50_0x1d00_135_200000,1038.992817800001,9.99586635065203,1.7823916662863133,1.323522186117129,0.9986552790565918,0.39495407969465135,0.49867343930462005,0.004302345669171179,0.0014328875355672259,0.00011776066318324797,5.5869382909942506e-05,1.8158600445259893e-05,8.491466091128968e-06,1.4074977134859213e-06,6.289363292340211e-08,1.5179949662118585e-08
0_7_400_0x1d00_135_200000,968.4633257599999,9.948468269483847,1.7267645817783617,1.55523325645132,0.9980748726340635,0.3279640856269706,0.3901491843554725,0.05200874776231128,0.0007617514687619597,0.0002730262560792045,0.0001817487536152636,7.058151377245684e-05,4.4630866169046784e-05,3.688915854575565e-06,1.0484037719454374e-06,5.257296237157639e-07
0_14_20_0x1d00_135_200000,1072.3443871,9.998195639244837,2.2827359801929616,1.0043251220778382,0.9057270768892333,0.5352378526314486,0.2714257700080915,0.00200432435423982,0.00018479261198912979,0.00010653807533406523,3.694280092385534e-05,1.7408746308785313e-05,2.089438805129703e-06,3.4294257069555823e-07,1.1998535721743865e-07,8.243050947421358e-14
0_0_50_0x1d00_135_200000,1038.992817800001,9.996673730259946,1.7329854785627776,1.3364799756205517,0.9962903866865283,0.42582795110915156,0.5050693503291136,0.005079312454986604,0.0012718338576809068,0.00017791163972236164,0.00010681323664018131,2.0011824354731292e-05,1.622360590722568e-05,8.846846750085601e-07,3.142186879477013e-08,1.0470608614963632e-07
