desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_200_0x1100_135_200000,169.2,58.1,45.3,76.8,89.5,171.1,246.2,261.1,282.5,9.996169283924221,1.6649406198132939,1.5554188478067765,0.3366386841619428,0.44244608650913825,0.004049494928411583,0.00018476176582678743,9.66499485319728e-05,3.470198691971786e-05,1.5967431857924213e-05,3.7910747623040007e-06,9.587808912924507e-07,2.3489412274435934e-08,1.283780168734705e-07
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.994958719300152,1.6779176778472733,1.5757418753904198,0.34528522819495266,0.40051873639064045,0.0034868608641879144,0.0014589320411256413,0.00046503959457694605,0.00011703769204104559,3.529414350422646e-05,1.2362614760746383e-05,1.5559855699985274e-06,2.6246865350142495e-07,4.174721408626859e-07
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.98814234730607,1.6729078880491073,1.5713437482546677,0.3392969983909701,0.4157338784788882,0.007192139214948187,0.005023600538687516,0.0002478933720127734,5.985254001259303e-05,3.811573021207725e-05,1.0297135132179318e-05,2.6308899568290387e-06,1.3654916077078046e-07,4.7355018049868347e-07
0_2_0x1100_135_200000,58.4,10.0,41.1,47.8,50.0,55.6,71.5,78.1,94.9,9.998790238780693,1.986842832761294,1.1527497532721114,0.49581529560441984,0.36453511254340587,0.0008663952356477609,0.0002593209728782362,0.00010641212354811351,2.2608031637569098e-05,1.055851956066576e-05,1.009059248075415e-06,4.3833393411101665e-07,2.4758214449136746e-08,3.389186107709113e-12
0_50_0x1100_135_200000,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,9.997892941604421,1.8588251056658531,1.294709585672725,0.36095245698335837,0.485315366976904,0.0019383351989382999,0.0002493781350910073,7.205212332472036e-05,3.4625797856664005e-05,7.67846709342509e-06,1.7953581859873292e-06,6.272757216912438e-07,5.0731374512019233e-08,9.147393154008688e-12
0_2_0x1100_135_200000,58.4,10.0,41.1,47.8,50.0,55.6,71.5,78.1,94.9,9.998382441609017,1.9066138873596288,1.1417338138967925,0.5657189261049356,0.3854522502032402,0.001778063463392013,0.0002466722196541141,3.814022500212404e-05,2.240471541884405e-05,1.2401805783199395e-05,7.699197628783051e-07,1.9947248743414175e-07,2.9003365163943587e-08,1.5141059971236468e-12
0_20_0x1100_135_200000,62.7,9.4,41.1,51.1,52.6,60.6,75.7,79.9,94.0,9.997283677284125,2.2035973298988902,0.9538871242363236,0.5694704465653837,0.27294878193435357,0.0025300072120654827,0.00022693289202419407,3.7979288185072645e-05,1.07760153681358e-05,4.899789752082964e-06,1.7731796192169322e-06,2.3873801410690517e-07,3.29658839828336e-08,2.007612286350196e-14
0_200_0x1100_135_200000,169.2,58.1,45.3,76.8,89.5,171.1,246.2,261.1,282.5,9.995444174688993,1.6654232103955764,1.5298363784469413,0.3668418363888946,0.43698081416903456,0.005187897583758846,0.00018541090544257696,4.0937948109329806e-05,2.859450242719843e-05,2.2479663100384012e-05,7.471774436330324e-06,5.134597547450448e-07,2.473721489544986e-07,3.270137675111502e-08
0_300_0x1100_135_200000,225.9,86.1,45.3,89.1,106.7,228.5,341.5,359.0,391.8,9.988687160902112,1.688600923876764,1.5484952452792426,0.34856954423992353,0.41174538966777824,0.012775873428352192,0.0009441536344319287,9.378533357627746e-05,5.222703591071357e-05,2.4124227326178882e-05,8.673622002585725e-06,2.292720911659989e-06,5.0323512871937315e-08,5.557081382692083e-07
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.999227944296424,1.612950346797376,1.548780244112788,0.3902096873698485,0.4477057022182689,0.0008574565226456382,0.000207155706049983,4.371389515791134e-05,1.1749367178604454e-05,3.318763282045664e-06,2.2784593420896262e-06,3.6250086078371185e-07,3.830465516051315e-08,1.6861185313586316e-09
0_20_0x1100_135_200000,62.7,9.4,41.1,51.1,52.6,60.6,75.7,79.9,94.0,9.998385783072141,2.3243864217130725,0.8926707848390887,0.5147696862834796,0.26739443848495836,0.0017624692776076639,0.000548964856655256,5.048421624498723e-05,2.4894647500241825e-05,4.058356793241514e-06,1.3736029810942538e-06,6.16157024944968e-07,2.449246226614262e-08,8.347053623424993e-15
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.999336534231276,1.628889409601691,1.5313178150571667,0.37413929450364053,0.46551706614431604,0.0005414772104070687,0.00013128531213520036,9.754319811310994e-05,2.396820381553167e-05,3.0945238504888647e-06,1.78235171945899e-06,6.816526959670134e-07,4.2394553973268904e-08,5.6146232333958985e-09
0_30_0x1100_135_200000,66.9,11.5,41.1,51.8,54.1,64.8,82.3,87.4,101.3,9.994733960359902,2.048253414357499,1.0558334546190329,0.5429433846728006,0.35267779203432387,0.004940035526298771,0.0004810326570801962,0.00010539675090325397,2.021241077749174e-05,8.740953907131657e-06,1.972286240650758e-06,5.85448153562623e-07,1.792307079098067e-08,1.826170477972136e-14
0_350_0x1100_135_200000,254.8,100.4,45.3,96.8,117.0,256.2,388.3,407.3,441.9,9.98671668333105,1.7027374277814005,1.5520800696795474,0.3361219299450335,0.4089707736580798,0.0077837070533287025,0.005103324582098739,0.0003380324777244167,0.0001112113740856678,2.2361403309791435e-05,9.081401707833515e-06,4.788877595021883e-06,5.271642012329485e-07,8.127085135242512e-08
0_10_0x1100_135_200000,61.7,8.9,45.3,51.2,52.8,59.4,73.6,79.2,93.2,9.999419340447266,2.3957272730339283,0.8666326449550263,0.5535508593391588,0.18374889032142203,0.0006508988058950503,0.00015659334998853355,8.188674812713054e-05,2.145046898421658e-05,8.211789680514206e-06,1.5148806466951224e-06,3.344365270050724e-07,1.0142333464351184e-07,2.2810319352008557e-14
0_40_0x1100_135_200000,72.3,14.1,41.1,53.1,55.5,70.9,92.1,96.6,108.6,9.99878949085326,1.9214561367669962,1.1881913637247108,0.5175719762377521,0.37157029589660284,0.001705229799154009,0.0006461885116299264,4.334703181196364e-05,1.6547778688648656e-05,7.194337642777103e-06,1.8226924187937789e-06,3.7302836099772305e-07,3.3340965754850086e-08,1.6430052746952054e-14
0_250_0x1100_135_200000,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,9.999472895054398,1.7109662594776207,1.5221534650049642,0.348212142651357,0.41581149196465916,0.002146656029606286,0.0010030871328803711,0.000115775834702466,8.979183590642169e-05,2.1182941669086743e-05,3.9154786891465775e-06,2.9652805639343342e-06,3.238373116465336e-07,4.747566353501176e-08
0_200_0x1100_135_200000,169.2,58.1,45.3,76.8,89.5,171.1,246.2,261.1,282.5,9.995351396336206,1.6601498287381782,1.542691737767489,0.37370563191047784,0.42341482265761515,0.004378118385048035,0.00018437035035354877,6.197267825713699e-05,3.7773635163446245e-05,1.9095982016424557e-05,4.499307879948442e-06,5.211218973158729e-07,2.1143663841771975e-07,1.9692779474113102e-08
0_250_0x1100_135_200000,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,9.998755400659414,1.6777510282182555,1.5506604717279222,0.357029325549743,0.4132131057802127,0.0020195883802923463,0.00033471709177445804,0.00015181755487176206,5.495679113907013e-05,2.3474836361595576e-05,3.9596637436180645e-06,1.8564461882149115e-06,2.5760970110322173e-07,3.969037063228154e-08
0_40_0x1100_135_200000,72.3,14.1,41.1,53.1,55.5,70.9,92.1,96.6,108.6,9.996525934445629,1.961696342822793,1.164488198024944,0.5090769596403172,0.3646288971350693,0.0033817260789147847,0.0001567680484471176,2.0755402592195858e-05,1.3650906919398633e-05,7.933810980223902e-06,2.51903227669239e-06,2.862971490161051e-07,2.83538597533917e-08,9.529384611843388e-14
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.990017825707763,1.6604628394916496,1.5638707440799202,0.34949906392794244,0.42559169274458164,0.007262171277384269,0.0028095375687198767,0.0003300935635674791,0.00012140869352486396,1.9820402951625636e-05,9.795845310170426e-06,4.6532521674964975e-06,1.1692303586712632e-07,2.365214844274e-07
0_350_0x1100_135_200000,254.8,100.4,45.3,96.8,117.0,256.2,388.3,407.3,441.9,9.990305849179594,1.7048277166642851,1.5334060000370036,0.32911179857140593,0.43215818274241613,0.0061427730369221735,0.003664179339204902,0.0002596607398772004,7.63489373303948e-05,3.3670436486088946e-05,1.000998003262116e-05,3.0778615522491756e-06,6.622983858829727e-07,7.017551166257279e-08
0_350_0x1100_135_200000,254.8,100.4,45.3,96.8,117.0,256.2,388.3,407.3,441.9,9.987726666130948,1.6787020780299133,1.5614439134044595,0.33322191279040914,0.42514216682090533,0.010786028109063305,0.002691218620448936,0.00021668301259629124,3.4561292800372296e-05,2.1179267572675952e-05,9.564693379736774e-06,3.501483724282884e-06,3.7414424463067715e-07,1.521995365459144e-07
0_10_0x1100_135_200000,61.7,8.9,45.3,51.2,52.8,59.4,73.6,79.2,93.2,9.999539107231989,2.4037369569274327,0.8634181721985494,0.5442764792245064,0.18832301384488837,0.00043107673504339303,0.0001781644039092858,7.32727192697082e-05,1.1702575485830155e-05,9.709376263702143e-06,1.8730542695225197e-06,4.178772998507973e-07,5.383108853557751e-08,7.83039250804987e-15
0_50_0x1100_135_200000,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,9.989527092563979,1.8021870052491846,1.2973899668917557,0.5062014025781926,0.39383190183879613,0.010304675772820333,0.0004800392905035933,4.820325884625692e-05,2.0928987727837255e-05,7.0067142796740315e-06,8.049248146010723e-07,9.21460288135471e-07,5.0457452379902805e-08,1.1349101685349668e-11
0_10_0x1100_135_200000,61.7,8.9,45.3,51.2,52.8,59.4,73.6,79.2,93.2,9.998365267373227,2.4012426248303065,0.8569732982393503,0.5431796396062112,0.19859103726407779,0.0013697013865676612,0.00017181191211175192,7.055173349414835e-05,2.7456780054980525e-05,6.906575002456902e-06,1.5074261425119458e-06,1.2601007347033397e-07,7.086335377844218e-08,2.6680567961208483e-14
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.999029470478176,1.6225897469202661,1.5632711936549122,0.3793401745783676,0.43442297321024176,0.0011495448009819738,9.649531678364728e-05,6.340475559288388e-05,2.5827675573168224e-05,9.098191135402663e-06,1.2583789110282214e-06,7.852604135999315e-07,2.447371161021132e-08,2.3049390466313547e-09
0_300_0x1100_135_200000,225.9,86.1,45.3,89.1,106.7,228.5,341.5,359.0,391.8,9.987109320291829,1.6750350223481103,1.5555674384356566,0.33409971046637904,0.43193290880156704,0.014875162470114847,0.0007095687326215916,0.0005721949228669814,7.535626114051187e-05,1.265158952976617e-05,8.364070624166344e-06,4.9459162753084895e-08,6.022680911017977e-07,1.6498823021726275e-06
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.998457821450604,1.6310862141005726,1.542697451652466,0.3695155284336505,0.45644985949724565,0.0013159014647630837,0.00027242117619077623,0.00018601203062379557,1.2614992517461855e-05,5.025868045206133e-06,8.156826032457932e-07,3.097591639148543e-07,3.6796286176129893e-09,2.0211927874860192e-08
0_2_0x1100_135_200000,58.4,10.0,41.1,47.8,50.0,55.6,71.5,78.1,94.9,9.998940975901723,1.9281005943754017,1.1346698381687945,0.542323411727216,0.39439993582014127,0.0013351612920365736,0.00016530250161580912,3.516188664703227e-05,1.9305273343166426e-05,8.471934116102847e-06,1.3752645374189427e-06,4.3125183774129337e-07,3.459932788702465e-08,3.264500979018953e-12
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.999220106208822,1.6436612325892928,1.5292290891792626,0.3629626363422006,0.4640121051521951,0.0006850046547176236,0.00016979085043198513,3.849569054028617e-05,1.4800175530775638e-05,5.018961874520029e-06,1.2176943156351238e-06,4.720357467321304e-07,1.2943544493718442e-09,2.9170712745683875e-08
0_200_0x1100_135_200000,169.2,58.1,45.3,76.8,89.5,171.1,246.2,261.1,282.5,9.998953156599642,1.6755188567258712,1.5173661723588427,0.36111943100726185,0.44472751408854944,0.0020132890813395685,0.00010520989525838181,9.35662017189148e-05,7.391649603067315e-05,2.1570975150403784e-05,4.727329041829009e-06,2.4903396451268e-06,8.166669602745976e-08,1.723496905364609e-08
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.999422042265667,1.6306368452009778,1.5454999440117732,0.3710609443703505,0.45214130435303485,0.0010041581181666908,0.000139726698276516,5.703964026787449e-05,2.457098323940977e-05,1.1730966194039384e-05,1.3306670831189035e-06,3.3761925523933924e-07,1.856925669067242e-08,6.536458162580644e-09
0_300_0x1100_135_200000,225.9,86.1,45.3,89.1,106.7,228.5,341.5,359.0,391.8,9.978592943925099,1.6849979174260028,1.5443575929917817,0.33611193578421983,0.43393517232689816,0.02039401485109352,0.0012527859162105677,0.00021818337868137328,9.38610099689531e-05,3.4691943126365454e-05,7.917739898688906e-06,2.5469314745446597e-06,6.249487653584628e-08,3.7328066484615663e-07
0_50_0x1100_135_200000,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,9.991578162090047,1.8130261890226749,1.2936667988221704,0.5130906947676849,0.38008006135349975,0.007973097313928633,0.0005115999415861012,4.6918731986376955e-05,1.7895869176263556e-05,7.706627147799708e-06,5.280103421082723e-07,3.145354761959875e-07,3.290328516573834e-08,1.0995352785307778e-11
0_250_0x1100_135_200000,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,9.996963252935995,1.6734181536772532,1.5597521671236052,0.34765647521188014,0.41900513929517547,0.002532235465201307,0.0004030647175396819,0.0001987913715011468,3.4356246685037565e-05,2.8965503493499963e-05,4.857262814546576e-06,2.349399932742252e-06,1.3147531057088196e-07,6.031360073170903e-08
0_40_0x1100_135_200000,72.3,14.1,41.1,53.1,55.5,70.9,92.1,96.6,108.6,9.99725338111103,1.9305535346431233,1.1672521625828687,0.5194342863515057,0.3822960288994547,0.0028369146933903606,0.00031230025895646153,3.8762245816876456e-05,1.2085699211298693e-05,8.600626988206092e-06,1.1459193194092433e-06,7.735053370246144e-07,2.3462972045868747e-08,3.216264824958826e-14
0_40_0x1100_135_200000,72.3,14.1,41.1,53.1,55.5,70.9,92.1,96.6,108.6,9.997919561116055,1.9469282484237351,1.1702893590067502,0.5191416058201148,0.3623334646469619,0.0031307874372899698,0.00018089982388523246,3.915193761319181e-05,2.74578563743385e-05,7.157166226572345e-06,1.8416038484062718e-06,4.348114797603799e-07,3.0349630106201744e-08,2.633911216549989e-14
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.99930331074185,1.6318980600959119,1.5288467767596636,0.36885691847164603,0.4701090495595067,0.0006923984686319725,0.00017941642424796803,8.771117012702612e-05,1.8778961630016202e-05,4.099794991597018e-06,2.549918094121381e-06,8.859943096912323e-07,4.169550138673285e-08,1.9438871608203727e-09
0_300_0x1100_135_200000,225.9,86.1,45.3,89.1,106.7,228.5,341.5,359.0,391.8,9.99327773595628,1.674705407415891,1.5590901816896021,0.3408044205478837,0.4226504684261815,0.008581405892693097,0.0006146655541373843,0.00017655503636270043,6.309939509874078e-05,2.4623185666615913e-05,9.451299051036641e-06,1.7140166147218933e-06,1.1013362554121712e-07,1.614509095449683e-07
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.999124690482383,1.6632527939411648,1.5385922785705997,0.33992959536359807,0.45819836801536507,0.0006573085265129414,0.00011651845089552931,9.2968361680745e-05,2.5252629403146777e-05,7.52751673907648e-06,2.3454102979907456e-06,2.9340251251630626e-07,5.602941707948434e-08,3.2994293870993713e-09
0_20_0x1100_135_200000,62.7,9.4,41.1,51.1,52.6,60.6,75.7,79.9,94.0,9.998500456656075,2.223648121980507,0.9476206102990863,0.5537727456579872,0.27467658433872966,0.000926326117299601,0.0007607436002021632,6.928895129415375e-05,1.451862092225482e-05,8.504131317113056e-06,1.9572592626316334e-06,1.2724447399663352e-07,1.5142838997285488e-08,1.2688405798138193e-14
0_10_0x1100_135_200000,61.7,8.9,45.3,51.2,52.8,59.4,73.6,79.2,93.2,9.999037616195196,2.412457042002682,0.85383804212762,0.544152193962872,0.18945292745053585,0.0007346191751025991,0.00023351980787104376,7.010721829852045e-05,1.401744722246743e-05,6.744814489579567e-06,2.924386003042504e-06,1.3657503725821976e-07,1.0883705848229727e-07,1.0351148863178309e-14
0_200_0x1100_135_200000,169.2,58.1,45.3,76.8,89.5,171.1,246.2,261.1,282.5,10.000284414578374,1.667674075267434,1.529763914187221,0.36018702931604807,0.4403492966723897,0.0014825563533347845,0.00016759228338093202,3.542800433943808e-05,2.8608659901237497e-05,2.2367516591010492e-05,3.6408929549008464e-06,9.858355662282942e-07,1.6997432737003862e-08,7.343501035336595e-08
0_2_0x1100_135_200000,58.4,10.0,41.1,47.8,50.0,55.6,71.5,78.1,94.9,9.998865165533275,1.883336635160824,1.149015498658804,0.5710191938556914,0.39650229784159885,0.0009882566708420254,0.00021802811048792344,3.3653251443839346e-05,1.2461830951011283e-05,6.595929004833421e-06,1.496081473122573e-06,6.778789196140135e-07,3.9195525473103926e-08,1.1625477225309449e-12
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.99118269589479,1.7019124490317183,1.5684770488581532,0.31831455546774806,0.40973056025646026,0.008425729514563753,0.0016341350842950246,0.00024545478743796833,4.5472155854935065e-05,2.1698525610665907e-05,6.674269974641938e-06,2.539267874303155e-06,8.492953770827438e-07,1.3759014206453567e-07
0_2_0x1100_135_200000,58.4,10.0,41.1,47.8,50.0,55.6,71.5,78.1,94.9,9.998839438273663,1.8826812188249988,1.1490299874395862,0.5664615451124998,0.4017699279728262,0.0009938916915995313,0.0001799918638834736,2.1830032968761794e-05,1.3938476102826002e-05,6.405147616228801e-06,1.2913357098704556e-06,4.792687154807776e-07,5.4558609546053954e-08,1.2267662713762525e-12
0_2_0x1100_135_200000,58.4,10.0,41.1,47.8,50.0,55.6,71.5,78.1,94.9,9.998397027532254,1.9586374292128683,1.1288784553544104,0.541549129765462,0.37059143337050504,0.0016944401475271359,0.00016846500678203153,6.060909705145357e-05,1.7559648434221715e-05,3.0271879795209525e-06,1.8041722667749153e-06,5.836361107341291e-07,3.586511701174904e-08,3.2305936670031304e-12
0_250_0x1100_135_200000,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,9.996804599632597,1.7053785218059014,1.5492638586638678,0.32566720729042536,0.4196350292519589,0.0015497659552870856,0.0014462519346287435,0.00015099626167178212,7.42866532135612e-05,1.9616400804175456e-05,6.5714342747683045e-06,3.053311074904601e-06,1.8624853860375024e-07,5.51557715476744e-08
0_200_0x1100_135_200000,169.2,58.1,45.3,76.8,89.5,171.1,246.2,261.1,282.5,9.998165897765862,1.6608580135789595,1.5591753800710428,0.36137920763350034,0.41843828136967276,0.0016551689063449217,0.0001604217820720903,0.0001235031008073321,2.4765361139185242e-05,1.487210514864806e-05,2.7507901344527412e-06,1.670129088267423e-06,1.664387763361647e-08,5.076235825623557e-08
0_300_0x1100_135_200000,225.9,86.1,45.3,89.1,106.7,228.5,341.5,359.0,391.8,9.99521937588679,1.6744781631443895,1.5537837941021548,0.35819387728090757,0.412000420526644,0.005814915783147542,0.0003857918472025357,8.000014141840546e-05,2.2698388598329688e-05,1.4076101097298873e-05,4.5300012769310355e-06,1.8720393007259274e-06,3.9165646477923525e-07,9.31006033887902e-08
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.978853652917852,1.712197297500386,1.5528912512763466,0.3347344542520657,0.39658994733633707,0.02206958553531884,0.002401357920800794,0.00017831729705174607,4.583631160086783e-05,2.625215071804345e-05,8.142934157313191e-06,3.519055230777874e-06,1.1060469366236853e-07,2.7490743262829364e-07
0_250_0x1100_135_200000,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,9.997683102740044,1.6981942371872345,1.5327374666525442,0.3442809608647673,0.42277753949003494,0.0038691552437795326,0.00032899701350852956,9.622086382906604e-05,1.4725208572195106e-05,1.1674906565942393e-05,4.303726849000035e-06,1.3246535983309585e-06,2.5470864231637086e-07,3.6740030518996846e-08
0_10_0x1100_135_200000,61.7,8.9,45.3,51.2,52.8,59.4,73.6,79.2,93.2,9.998846316288638,2.390800287563654,0.8714995610666154,0.5592682848130408,0.17838808954740426,0.0007903690761229627,0.0003177571710152363,5.533451546011843e-05,2.587413835919738e-05,6.307833212350073e-06,1.5180968101730742e-06,2.8315297045248264e-07,1.673670085378331e-08,2.1516062104713268e-15
0_20_0x1100_135_200000,62.7,9.4,41.1,51.1,52.6,60.6,75.7,79.9,94.0,9.997638062014287,2.276844449214658,0.916533553309647,0.5335692853219848,0.27264836764806444,0.0021751405595154785,0.0005017341018027077,7.010053043270668e-05,1.1877706249401527e-05,4.3732861849529485e-06,2.792614796137734e-06,2.4371625197154745e-07,1.997609988355238e-08,1.825978401399076e-14
0_20_0x1100_135_200000,62.7,9.4,41.1,51.1,52.6,60.6,75.7,79.9,94.0,9.998095242988557,2.255377510190725,0.9199979510166275,0.5467455659403248,0.2775849628869142,0.0016836896498219856,0.00027391475661152847,0.00022218418412252506,1.1208675133515205e-05,5.978480787015111e-06,1.4647363403262843e-06,2.945575998123357e-07,3.1936430807523056e-08,1.575962248018031e-14
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.994377908040919,1.7176593504356492,1.5569296232297392,0.3034593835302087,0.42133152327591655,0.003835513650845396,0.001238529814954131,0.0010587683952192224,6.610344277147187e-05,3.495830158020671e-05,5.106892709239133e-06,2.4381235664122884e-06,9.074038340891256e-08,7.021255365833757e-07
0_100_0x1100_135_200000,109.7,30.5,45.3,60.8,68.0,109.8,150.6,156.1,171.4,9.999924353870902,1.6188897117263066,1.544265328046811,0.3816952490427249,0.4539117990805193,0.001105006978337905,0.00010979930470111056,7.788767051261457e-05,1.4802066094039606e-05,4.139364480685196e-06,1.277712135847719e-06,6.228032803137108e-07,1.994007447838448e-08,2.393125352320534e-09
0_50_0x1100_135_200000,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,9.997022081190234,1.8211847208017027,1.2844274975661183,0.39173783487751457,0.5025495024238474,0.0026795594894837077,0.0002733394757663432,9.408548672360476e-05,2.1400549109175266e-05,8.456902837587726e-06,1.0458982208576887e-06,4.252929879828605e-07,5.0027452421968945e-08,1.8008492983921367e-11
0_250_0x1100_135_200000,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,9.996058280164965,1.6718369234395611,1.5583888404733597,0.35636507471348017,0.41209697196155787,0.0049298876679014225,0.00011432849905873978,9.684689797732871e-05,7.723606608422192e-05,2.8755306549661257e-05,5.406267489534945e-06,1.187365300153083e-06,2.2658458679572977e-07,3.459212584922688e-08
0_50_0x1100_135_200000,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,9.99810775810377,1.7989252050583342,1.2837905264996619,0.4092943955183384,0.5079102001208621,0.0017586237748273732,0.00015073463978381658,3.137694329351758e-05,2.2111117442611546e-05,7.738977450576143e-06,6.81524833383226e-07,5.982575756598014e-07,4.945207861472444e-08,1.174704804258358e-11
0_20_0x1100_135_200000,62.7,9.4,41.1,51.1,52.6,60.6,75.7,79.9,94.0,9.99779261371692,2.338609419639108,0.8824737909979388,0.5119560112350633,0.2669424214110774,0.0015796030673438533,0.00047781129022352406,0.00014699415726590633,1.2541643423294512e-05,6.795433694430134e-06,1.8894370379132775e-06,8.92712449565245e-08,1.869963816451122e-08,2.1391673813263064e-14
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.985969581641962,1.7027346148109883,1.5787392934676834,0.33325013399858955,0.3845125944130715,0.010976836079565453,0.003394516835944934,0.00027902078225577334,0.00010325454553724328,2.0494185533299225e-05,1.5368455566865718e-05,3.7658663497360293e-06,4.3766363836133656e-07,8.725331385478656e-08
0_40_0x1100_135_200000,72.3,14.1,41.1,53.1,55.5,70.9,92.1,96.6,108.6,9.996174647601263,1.9061324262245078,1.1765552955560243,0.5166332483842698,0.4005468886804973,0.0036213077636362964,0.00022344494055246387,8.248202452871878e-05,1.9609367462345557e-05,7.74219624056549e-06,2.544664232633558e-06,3.4978359748170666e-07,1.2813174961472197e-08,2.4671087752155003e-14
0_30_0x1100_135_200000,66.9,11.5,41.1,51.8,54.1,64.8,82.3,87.4,101.3,9.998372846246754,2.0681424429654363,1.0450105098441254,0.5402711789456998,0.3464506706647989,0.0014557010491669728,0.00018694846350206462,6.939363914918497e-05,3.0010752208672624e-05,8.292081517306212e-06,1.3871067113397478e-06,5.605070188408899e-07,5.7733901152816785e-08,7.968145602048134e-15
0_300_0x1100_135_200000,225.9,86.1,45.3,89.1,106.7,228.5,341.5,359.0,391.8,9.995066592291266,1.6756368039279952,1.589051840532968,0.32919343617953895,0.4058904390262635,0.004256646153324903,0.0006932561315952085,0.00016984360887083025,1.8522716458040837e-05,1.4653415528964278e-05,5.2758545326713265e-06,2.3449132701734226e-06,3.9961326060303724e-08,3.05287068582585e-07
0_400_0x1100_135_200000,280.1,114.8,45.3,99.7,121.8,281.2,433.4,459.0,488.6,9.993286427225549,1.6938854225999278,1.577812457430824,0.3254422985368985,0.39980581045938884,0.005505677645230202,0.003788445974094407,0.00039135251000356025,3.338698874184687e-05,2.3700826465192358e-05,1.9393621983449085e-05,4.948336799802858e-06,4.65455737327302e-07,2.1238835041879676e-07
0_10_0x1100_135_200000,61.7,8.9,45.3,51.2,52.8,59.4,73.6,79.2,93.2,9.997819417196322,2.4360626762475763,0.8399848608355843,0.5197279445714055,0.20406429558254188,0.0020475102518870167,0.00019382567633608944,7.150673968569994e-05,2.189384283272926e-05,4.431738732126456e-06,1.2448160388703031e-06,3.546269085967565e-07,3.7874155633485054e-08,1.6959417055910058e-14
0_250_0x1100_135_200000,198.3,71.8,45.3,83.5,99.4,200.1,294.0,309.3,333.5,9.996253906558001,1.6764181267656026,1.5471882540464073,0.3503103262476841,0.42551334805952074,0.003746986471780275,0.0004338306910360035,7.391067394681962e-05,3.7403429483360504e-05,1.5694116622079577e-05,6.0409929685541495e-06,1.967324704596879e-06,1.597115711451628e-07,4.491066507035754e-08
0_50_0x1100_135_200000,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,9.993334748841294,1.8049005750273892,1.2883731642770593,0.3829973442478293,0.523253647329183,0.006738148398306581,0.0003152895133613575,5.31091224464854e-05,2.0787679427449366e-05,1.0862062373420363e-05,1.7537938871090635e-06,5.495541134357583e-07,2.0136722451275955e-08,1.6614785859077855e-11
0_50_0x1100_135_200000,77.8,16.8,41.1,54.5,56.5,76.9,101.6,105.7,116.1,9.998412975653261,1.8652184650055261,1.2730091999854158,0.3877863578837157,0.47379723779977123,0.0013461399490808709,0.0003473663044584021,6.504387323572748e-05,1.0880124122233322e-05,4.362382499164982e-06,1.359484235951096e-06,5.756308876662974e-07,3.5909944124777685e-08,1.3856777281923437e-11
0_30_0x1100_135_200000,66.9,11.5,41.1,51.8,54.1,64.8,82.3,87.4,101.3,9.99655598133246,2.0451566416228637,1.0760427232075411,0.5274328026726137,0.35121301438816305,0.0026423952983261204,0.0008514967840634324,8.10806271587598e-05,1.4545871490447789e-05,7.86989463247839e-06,1.1522067006526676e-06,1.9587503478623045e-07,1.0021892376520933e-07,2.386318301211004e-14
