desc,joules_sum,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_10_0x1d00_135_600000,1404.5878539,9.998874725147681,2.1114189991633174,1.015705322006735,0.5538856718559023,0.3181342722289012,0.0010923462863148162,0.0006148482953444902,0.00016556664018957683,0.00010254854060913216,3.94395411864097e-06,1.2615631696329454e-06,3.540794614527061e-07,1.4023828071784266e-07,2.044626857690627e-15
0_2_0x1d00_135_600000,1425.9112165199986,9.997750536341833,1.9103988384694408,1.1635805695405432,0.34588292610797144,0.579978685233097,0.0018998944019420149,0.0003274597718090789,0.00014299383625346085,3.5711256074909626e-05,1.373313746001038e-06,6.628074793898511e-07,1.925748878594821e-07,1.5634489061425907e-07,2.9240521141363626e-14
0_100_0x1d00_135_600000,1262.5963464800006,9.94736022834774,1.6808252760593845,1.5380149200664741,0.327033352418079,0.4538590801535925,0.05184595761147495,0.0005341471518668822,0.00037244007082991374,0.0001461668666810247,4.868640450512674e-06,3.179698832739926e-06,2.8295092744775125e-07,1.0841534874259684e-08,8.912214490801573e-08
0_20_0x1d00_135_600000,1407.4908705199996,9.995156137575828,1.79509307556127,1.3033732316025004,0.36391700231391605,0.5373888222394023,0.0028776372290280896,0.00123180582417541,0.0005708625490969428,0.00038585358323348984,4.3967259738522565e-06,6.991428583600241e-07,3.868055973769024e-07,8.884711465995417e-08,1.3482111035263419e-14
0_400_0x1d00_135_600000,1190.6983529000026,9.986723333630382,1.7911263257027565,1.5771926429957903,0.2937589419211468,0.33532444414396245,0.015559093976943538,0.00017640672814414285,7.331011837231335e-05,3.616897643849466e-05,2.6941309358582627e-05,1.942399720509873e-06,3.192100646801558e-08,9.898399822924101e-08,3.171919821094591e-07
0_10_0x1d00_135_600000,1428.75970916,9.999440339843234,2.1051575582872384,1.0225554847365768,0.5532237411436571,0.3175000580663251,0.0010952567213603004,0.0005607388789264827,0.00033068215763656917,0.00012703363158581482,7.575262367362155e-06,1.1473626762900223e-06,2.694780088728934e-07,1.1443038997583343e-07,1.2877825103004512e-14
0_200_0x1d00_135_600000,1250.8375703599977,9.890880959997551,1.7064510446954109,1.603996068944279,0.39263688912865957,0.2938290691153076,0.10446820532132275,0.006684885119554297,0.0007916363566566684,0.000231274578249237,2.850800110231665e-05,1.1657034603817988e-06,1.0504572436451689e-08,1.5578680720912045e-07,1.267470795221644e-07
0_350_0x1d00_135_600000,1138.5552533600003,9.999157898647095,1.6989753951967785,1.6214611107086698,0.3014471576342369,0.37792676574937584,0.0006415050774299564,0.0002491528177503503,8.21617184011314e-05,4.112945880717643e-05,1.001913307712574e-05,6.839620980784365e-06,5.593542872373871e-07,2.867431452017496e-07,1.8139962336349713e-08
0_50_0x1d00_135_600000,1325.7661999400007,9.745540218735211,1.6482754721114352,1.5254012191597077,0.4744214095337783,0.351529194686196,0.23881550925224254,0.010440158678599038,0.0052211161737705574,0.0003514196223373987,3.4358316321099755e-06,6.556736913126087e-07,1.4522386824895847e-07,4.5316974620654604e-08,5.60326427729329e-13
0_50_0x1d00_135_600000,1325.6995137400008,9.895083576501408,1.6568710194060692,1.5519283006730185,0.34278776142266476,0.44738086827840373,0.07914727423334861,0.02010207196761601,0.006438156472787807,0.00025767191737985487,2.3486212755125846e-06,6.694840330000264e-07,2.1145978194568054e-07,6.956165180001505e-08,5.656785877478623e-13
0_40_0x1d00_135_600000,1362.0106837400017,9.92828326797176,1.6669500778743405,1.4954178435761918,0.484096059501017,0.3529888650856219,0.053678058294806576,0.013693175331067006,0.0041132953057261435,0.000776853694487653,2.034302564312678e-06,2.7950530199886e-07,1.4269236897764374e-07,4.6864736131418576e-08,8.190730030577294e-15
0_400_0x1d00_135_600000,1186.5135725799992,10.0004965381843,1.7185861110456893,1.6129509494410126,0.29465706782504714,0.37127559981525293,0.0018054179418081503,0.00012305636858670477,4.513349803246579e-05,4.685830303344674e-05,9.115303160390617e-06,3.186537801227636e-06,7.493344873015002e-07,1.7207289268623257e-07,4.4328896856119056e-08
0_50_0x1d00_135_600000,1314.4156746000008,9.919411111720562,1.6501060105736152,1.510880613182061,0.48899396199372913,0.349623426735194,0.06604982298568382,0.011065139048403543,0.0035161921409653137,0.00034814530751545094,3.3619484306180237e-06,2.1183385715389886e-06,6.285636115751068e-08,3.316889435413194e-08,1.5899026944342495e-14
0_20_0x1d00_135_600000,1383.9133159600024,9.993590723579135,1.7976884535781665,1.2992185192109977,0.5333639681660489,0.3696227073548858,0.004207778704031449,0.0017619430698929018,0.0003766259515785351,0.0001649440414374404,3.2614955025645356e-06,7.561550721103714e-07,2.0634256900363823e-07,1.123506826124191e-07,5.8741071778591136e-15
0_350_0x1d00_135_600000,1138.5552533600003,9.999198640549348,1.7160872850982194,1.5787861200887605,0.31163860351984896,0.39302244398019387,0.0009734469156799491,0.00018720395352673567,5.937793708686782e-05,3.1752188637946196e-05,1.269696967892165e-05,1.7298591972304902e-06,6.179324552411997e-07,6.34942316847029e-08,1.75131556939675e-08
0_20_0x1d00_135_600000,1383.8433641200027,9.994740446716575,1.819525591674901,1.2992899013464765,0.34277923983562486,0.5380196990045902,0.004139945531897248,0.0011153987462214031,0.00023678565343452694,0.0001399023988078307,1.0829243440701877e-05,1.2825769212150338e-06,9.337864182179875e-07,4.348468471400301e-08,1.2577497628935829e-14
0_300_0x1d00_135_600000,1148.3871645399995,9.969386954273965,1.7472347558386683,1.5912297003135532,0.29377706042500257,0.3673421288445437,0.03044174775049698,0.00032152219341318686,0.00018954192601581944,6.394106957154617e-05,9.419672199954303e-06,2.213469914533187e-06,5.907624685957252e-07,3.0149581317179824e-07,1.2196437310874794e-07
0_40_0x1d00_135_600000,1343.7127229400066,9.980514697219245,1.6694356887047705,1.4435543003284246,0.3472698624807929,0.539344035551753,0.010444365419851746,0.007927752007542534,0.0009517341272742175,0.0005540980068330134,2.6761116023785937e-06,6.446618122987356e-07,1.1650400050457126e-07,2.887609140325069e-08,1.8353942246106256e-14
0_250_0x1d00_135_600000,1159.9477132600005,9.97977292379885,1.723115660387714,1.5740710832164775,0.2815242253258802,0.4209611372655065,0.02033692184640071,0.00016218265260530806,2.6734532813654842e-05,1.707978267571391e-05,9.439666655525738e-06,1.6479977484662195e-06,8.067369318109445e-08,2.050473587358086e-07,6.778056269398006e-07
0_200_0x1d00_135_600000,1221.183743220001,9.935297148386013,1.6915831306999505,1.550795699053277,0.31272786309741946,0.44476549721192316,0.059793339890162084,0.0031416104035822605,0.0017815957288827998,0.00010071645685700985,7.327451072328601e-06,4.296918078583547e-06,1.6421784335663293e-06,3.4187225986507e-08,9.833714739209945e-08
0_200_0x1d00_135_600000,1250.7781784399976,9.972391023010196,1.6996987217361448,1.5879921125442327,0.3089778719584627,0.40282069164387163,0.021954369178844788,0.0038422698803041873,0.002123499374787185,0.00018970647943346086,6.807396773351918e-06,2.068434581604223e-06,5.517538508934118e-07,2.9311930856867796e-07,1.3489222860843152e-08
0_400_0x1d00_135_600000,1190.6983529000026,9.98981151372229,1.776015665852073,1.6129667293564363,0.2930802889023581,0.3175758991591797,0.010082697914329487,0.00028150561119294227,0.00013561021044080387,2.8424288216262313e-05,1.4885606878760098e-05,5.294691321008412e-08,6.520864627439895e-07,2.4888733384820397e-06,3.585469894528868e-06
0_100_0x1d00_135_600000,1262.6611099200018,9.95419888409075,1.6874041374405921,1.5279339663704683,0.32149071385065775,0.462804009467018,0.045385303897149634,0.0003826732862747133,0.00022994970221491275,0.00015573012938008575,1.131942756072009e-05,2.5042596389965764e-06,5.090552490793784e-07,2.781433629041301e-07,2.087966730025884e-08
0_10_0x1d00_135_600000,1404.5878539,9.997687059083308,2.094924105081634,1.021575478877269,0.5656749581453476,0.3177950909678521,0.0017577082216086168,0.0004440935547304062,9.318685668873327e-05,4.254904496501033e-05,3.213355804854455e-06,1.7637739957777033e-06,6.913987928307789e-07,1.0163796338039215e-07,2.9837100376260146e-14
0_2_0x1d00_135_600000,1425.836244139995,9.998676621348487,1.8650115305053667,1.1767896956375008,0.5903662639641145,0.36747048393316845,0.0011702219756462209,0.00031702823844920885,0.0001221437095149414,7.071853583966101e-05,4.391998846075579e-06,5.026629633988388e-07,2.536318439320747e-07,1.4385823839675127e-07,1.6060898810694646e-14
0_100_0x1d00_135_600000,1262.6611099200018,9.9704773272664,1.6782086330327335,1.5493158785370142,0.3302068467175144,0.4421209506759712,0.028542369471662447,0.0006009801307061567,0.0003825054746628057,0.0001365244975439093,6.264499600759716e-06,1.2767356430379632e-06,2.7876246621803585e-07,1.348205779341365e-07,2.937750526763263e-08
0_10_0x1d00_135_600000,1404.5878539,9.998463141834762,2.0779585830279372,1.0375841115285458,0.5672589458529991,0.3165412429443276,0.0010481269255229457,0.0007900704171224451,0.0002970648128830864,5.415581303418172e-05,2.707773701516093e-06,1.319365844343659e-06,3.272159419753241e-07,2.0248736413436502e-07,1.3636251832890139e-14
0_200_0x1d00_135_600000,1250.7781784399976,9.901216372350774,1.7101271691786584,1.60291596647022,0.29395292740086815,0.3925521038494876,0.09238208114812332,0.006101438941364307,0.0006472391145998568,9.5250505995291e-05,5.958810627357519e-06,2.452633056946275e-06,9.579219668280518e-07,2.0199902566608715e-08,6.147436271267089e-08
0_250_0x1d00_135_600000,1159.9477132600005,9.988161771889164,1.691327630620936,1.5916632575317917,0.3164367058987875,0.40017176732619625,0.011868541890737045,0.00028997283504268425,5.9317493358003906e-05,1.215041547337195e-05,5.6920430972505615e-06,2.186328085734603e-06,9.238110070631993e-07,7.33690515324354e-08,8.547281043448354e-09
0_400_0x1d00_135_600000,1186.61341876,10.005359193165514,1.7524113035891054,1.624073096909223,0.30045078700603345,0.3156296002794772,0.0016293479733789028,0.00024350203951406822,0.00017182550966819224,1.7673699440512695e-05,9.910203073533292e-06,2.742546620027594e-06,7.431683440090667e-07,1.007134924233938e-07,1.731971185062277e-07
0_250_0x1d00_135_600000,1159.9477132600005,9.992075806684314,1.7209874778291576,1.5935414174002893,0.2827928332537079,0.3996716593854183,0.010688756766399356,0.0001894176926468986,2.478399153933384e-05,1.7204081499704748e-05,7.3497094330490076e-06,2.577800738481137e-06,4.2767258835809804e-07,5.712694895134681e-08,2.3060530792385669e-07
0_10_0x1d00_135_600000,1428.75970916,9.997989374807979,2.119083912108523,1.0163102159895163,0.5569572992247612,0.30752479279747225,0.001542443249503281,0.0003003312462644899,0.00022423846963303106,6.310824778753053e-05,3.1238281249065442e-06,6.558690856257393e-07,4.019105696611781e-07,1.0225077153387073e-07,4.243726538155921e-15
0_200_0x1d00_135_600000,1221.183743220001,9.977563676173371,1.7187111996255071,1.5572311569971553,0.4334562442374998,0.29011412051242774,0.013857339830697948,0.007742575215224683,0.0012179641184122418,9.635741776861002e-05,6.732083376994104e-06,1.6456752735571725e-06,9.181208851806269e-07,4.60879019910118e-09,6.538361404926807e-08
0_400_0x1d00_135_600000,1190.6983529000026,9.991095811347531,1.7480449644506566,1.591950969606881,0.2935670372937236,0.364641451840543,0.010496728614543436,7.55704330265504e-05,6.793831088703945e-05,3.185643999334411e-05,2.4563809599368934e-05,1.8652983007143579e-06,8.113682925577057e-07,3.9707841110475845e-07,3.4107609576279496e-08
0_100_0x1d00_135_600000,1281.5995176600045,9.991717025705896,1.6845513689362144,1.5456315205764413,0.44101133654778724,0.32735746392032444,0.008349544987368998,0.0007529503555117958,0.0004148535913155443,0.0002085849273901908,3.740115423659971e-06,1.020619369069979e-06,6.966320845740367e-09,3.189788142866233e-07,2.6377183586703285e-07
0_40_0x1d00_135_600000,1362.0106837400017,9.953947066454615,1.6615233040422324,1.5103020126009068,0.3487979088295828,0.47905835866187385,0.02705105649519975,0.014236695374270029,0.004254576550095802,0.0008264351255228998,1.7594763205252501e-06,6.88720769766446e-07,9.439984024553323e-08,4.3268758921430866e-08,8.963970595811337e-15
0_200_0x1d00_135_600000,1250.8375703599977,9.96642721897345,1.6681118846015275,1.5863508446431775,0.33434644264934216,0.4111439264615408,0.021430471547800648,0.010136955219614462,0.0019209557748008593,0.00012324940264938432,6.620421634940826e-06,8.412078082863314e-07,4.181829320774685e-07,5.128620425424198e-08,1.1962749405510585e-07
0_250_0x1d00_135_600000,1167.1457331799975,9.985610008347795,1.7260298762847892,1.614733862557951,0.3855783599240805,0.27352882013563684,0.011469535891414502,0.002743413135030026,0.00024618452272439056,4.3625064659084154e-05,9.375828833292846e-06,5.03199187122708e-06,1.677786574692301e-06,2.0652519442108742e-07,2.200346167463618e-08
0_50_0x1d00_135_600000,1314.4834137400012,9.697217542794565,1.6334108377857939,1.53127987477234,0.4672588218300779,0.36809342311622645,0.282563712338248,0.016901525752498883,0.002726095808883767,0.0005461638594216677,1.0759827073525383e-06,7.931552099546513e-07,8.746435554412017e-08,4.533969633798452e-08,4.117578917119408e-15
0_100_0x1d00_135_600000,1262.6611099200018,9.982737636815196,1.6725550687644268,1.5182440776838348,0.47979566202753277,0.3285932780179175,0.017075596222897713,0.0006486519969714869,0.00020912623641071256,0.0001289734472022809,8.415653253107735e-06,2.9527511367993045e-06,4.048686640237129e-07,2.073601867672607e-08,1.3477853497977778e-07
0_2_0x1d00_135_600000,1453.4469556600015,10.000143225804202,1.9049231197963399,1.1874984691006572,0.5560980396708498,0.3501934572524188,0.0006792061529792221,0.0003074000510515877,0.00012877849608766532,2.4971819818430368e-05,2.3528349449003946e-06,6.39890929541534e-07,2.516238247141431e-07,8.750590356904965e-08,8.490419566455215e-15
0_350_0x1d00_135_600000,1138.5552533600003,9.997075802959985,1.7207518924145726,1.6301630264179905,0.2870435721088066,0.36162034324432646,0.0030823704667675774,0.0001447261952828205,7.030789464439427e-05,3.219186574808944e-05,9.034401768647289e-06,4.963345821941023e-06,1.5122457677383343e-06,2.435985835047102e-07,1.283992194967692e-08
0_20_0x1d00_135_600000,1407.4293421999973,9.993770605797323,1.8212757425543102,1.314756362166913,0.34679121319057643,0.5168642925427738,0.004473631498977383,0.0009436541890842277,0.0008027743066902049,0.000314787677615738,4.791540813752466e-06,1.3725874921067778e-06,7.222413821955059e-07,4.9706042432623344e-08,1.8540103934106473e-14
0_30_0x1d00_135_600000,1355.2394097200013,9.984950006220792,1.6945917087241271,1.441025553950334,0.5058373274246161,0.3579986857585662,0.012455100900231483,0.001462372107166401,0.0010512547063834083,0.0006248307528227891,2.483756310918953e-06,4.717875084828951e-07,1.699070804676445e-07,3.400403966335192e-08,1.1051053157393203e-14
0_30_0x1d00_135_600000,1374.7750480800023,9.98709620187971,1.6929368499246935,1.4354229079028258,0.3640905670032675,0.507479721507279,0.0075289835953346465,0.0040428298166763224,0.0010628383301055763,0.0003367336667580577,1.277861569323544e-06,5.838982607497141e-07,4.236593361800556e-07,8.095416784075893e-08,1.258093049410668e-14
0_200_0x1d00_135_600000,1221.183743220001,9.97588351711617,1.6996166145055251,1.5786871994499454,0.4211619897729528,0.2999200979662539,0.01761773493702542,0.00409998708079475,0.002918597204661496,8.136237417395767e-05,1.1457279023877293e-05,1.08419662254761e-06,3.100884599832715e-07,4.158513785723734e-08,6.443242864849058e-09
0_400_0x1d00_135_600000,1190.6983529000026,9.993200534154687,1.723818562250032,1.5810167985371266,0.291647398803913,0.4004417235600084,0.009629157340151259,0.0001528621050590648,5.1683518492375905e-05,2.6524991601918258e-05,1.1681210243646052e-05,2.4716644532130048e-06,3.6934693025045874e-07,2.101043116190554e-07,2.2413002084617438e-08
0_10_0x1d00_135_600000,1428.75970916,9.998465293726142,2.0206766610802487,1.0433236812937312,0.6033351246046491,0.3324179667344227,0.0009678717508805394,0.0005445923957062136,0.00017336482219416728,8.862972960714839e-05,5.149619238578786e-06,9.314910140821676e-07,5.552815544126915e-07,1.774706228148749e-07,4.113353199089954e-15
0_350_0x1d00_135_600000,1123.34890752,9.99828442101716,1.7574980090328436,1.5696794799891285,0.3053527710784481,0.36735421339400476,0.0015561696545628556,0.0001584144431071951,8.026694478048492e-05,2.6126973243080467e-05,7.938841182255303e-06,1.6877436658472647e-06,3.996467153622545e-07,8.045595835299879e-08,2.078520379461307e-08
0_100_0x1d00_135_600000,1281.5995176600045,9.993388343030311,1.6720373391167627,1.5486280672388002,0.32913083324684506,0.44935293905306445,0.0057397180088619645,0.0009092617252454804,0.0003107532091110624,0.0004974742494898165,2.7261395185423895e-06,1.9616856510603883e-06,3.9632530415252063e-07,6.887736817229613e-09,1.8008330182976427e-07
