desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_40_0xf00_135_200000,75.7,15.1,45.3,55.6,57.3,74.4,95.8,102.7,116.6,9.058187284649003,1.9351611533883266,1.1705111669762625,0.9396361976855739,0.5124585168774907,0.3820801471109184,0.0016606812339561108,0.00017540892776881254,7.576344669506058e-05,3.671506466110569e-05,1.5741797928122465e-05,6.944016903099959e-07,5.284396733621599e-07,4.962338883183449e-14
0_100_0xf00_135_200000,112.3,30.6,45.3,62.6,70.3,112.6,152.6,161.0,176.2,9.997334606123154,1.638836198306488,1.5235262285622457,0.3665386047522144,0.47107415850246975,0.002401548771130608,0.00013828958949150326,0.00011819237894719064,2.4697946411176754e-05,5.567447629180586e-06,1.5295616349693723e-06,3.6745923961091974e-07,9.217673803225907e-09,1.3812620833135714e-09
0_250_0xf00_135_200000,202.8,71.6,45.3,88.9,105.6,203.9,297.8,315.8,339.3,9.994392987043643,1.6561511262617958,1.536739705980594,0.36929906366012133,0.43719079676979467,0.005625936944860621,0.00040404370118400916,8.711167586798376e-05,7.412060473929768e-05,2.942396021438004e-05,3.730446422520238e-06,1.724975711941899e-06,1.5329471889518074e-07,7.468034197590669e-08
0_200_0xf00_135_200000,173.9,57.2,45.3,81.2,95.4,175.4,249.2,265.0,289.4,9.998471504148581,1.6605145001829504,1.5432085315054132,0.36395484856666876,0.4320112604732783,0.001611696702378836,0.0001294945735807589,4.496446121744889e-05,3.1148164610115016e-05,1.649369892686366e-05,4.845630824980168e-06,6.510498571507404e-07,4.093345774691409e-08,1.990825395057901e-08
0_200_0xf00_135_200000,173.9,57.2,45.3,81.2,95.4,175.4,249.2,265.0,289.4,9.99872727570212,1.6636160049725361,1.5497711358703241,0.35805843356973704,0.4279827171884015,0.001633074108579417,0.0001369381683874442,4.133257169855337e-05,1.5088611140659489e-05,1.3967463151876736e-05,2.704621043603833e-06,1.2529687471038578e-06,1.7233249085317178e-08,5.695089657277655e-08
0_50_0xf00_135_200000,81.4,17.6,41.1,56.3,58.6,80.1,105.1,111.8,125.4,9.997378071256012,1.7884729143194076,1.2812167105277998,0.4166835075461404,0.5131068566690895,0.002588210307660228,0.00047198417820863296,4.16386316809177e-05,2.9727898543782255e-05,8.688534362924854e-06,1.1731762154698346e-06,5.104524778736384e-07,6.502086563573826e-09,3.1491007876015805e-13
0_400_0xf00_135_200000,288.6,113.6,45.3,107.0,130.6,292.0,439.1,466.6,504.1,9.992359993810938,1.698601961639568,1.5770645289159535,0.32794164004991727,0.39547059427812453,0.007381906697932034,0.0008021614886278276,0.0002552428005644051,7.752360714002769e-05,3.477807094645618e-05,5.962557681281219e-06,3.067064626605676e-06,6.15063028481647e-07,2.3954958206021182e-08
0_2_0xf00_135_200000,63.6,12.8,41.1,50.6,51.8,59.8,79.3,87.7,109.4,9.998214942815014,1.8583540481614917,1.170110386103954,0.5585439123473461,0.41275828947254584,0.0018823266680879427,6.241493352181564e-05,3.7070549680225276e-05,2.2305640137949898e-05,1.2802059990683759e-05,9.28659847924996e-07,5.487519981567662e-07,2.383587702929616e-08,5.038779560354385e-13
0_250_0xf00_135_200000,202.8,71.6,45.3,88.9,105.6,203.9,297.8,315.8,339.3,9.998649025655812,1.6832647565164336,1.5657858060139762,0.3411422461582308,0.4086872107991562,0.0020113982069201375,0.0002770267402231995,0.00010640509173479968,4.6803533123012125e-05,2.374656541465228e-05,4.265280345745687e-06,1.1657035789144125e-06,2.1064786234427705e-08,1.2267026144172495e-07
0_100_0xf00_135_200000,112.3,30.6,45.3,62.6,70.3,112.6,152.6,161.0,176.2,9.99734749047342,1.6280543741165372,1.517105043546267,0.37154520480952613,0.4829769251053164,0.002743560754382885,0.00011195541599995257,6.469189978962852e-05,3.791909327134403e-05,1.1468174456806363e-05,7.498828455536435e-07,5.969642275514994e-07,1.784692405151452e-08,1.917038367243917e-09
0_300_0xf00_135_200000,230.5,85.7,49.8,93.7,112.1,232.4,345.3,361.9,395.8,9.995830731113719,1.7069059258636048,1.5915273152671106,0.3047597358807505,0.3961179385256601,0.003425457614821317,0.0012207304300005301,0.00013275412456350123,5.2787454693135216e-05,1.9570253278502396e-05,4.8896183178209825e-06,2.0173517819271443e-06,4.397562764407583e-08,1.0252607642228306e-07
0_50_0xf00_135_200000,81.4,17.6,41.1,56.3,58.6,80.1,105.1,111.8,125.4,9.99788940947968,1.8239479276810477,1.274324487488086,0.3892847659891028,0.5121986517038598,0.002032148818561857,0.00021626976229601394,7.819242809894292e-05,1.5862826757580977e-05,1.068991470760895e-05,1.1491082538430723e-06,4.19484731864137e-07,2.5314315328446355e-08,5.012317479753178e-13
