desc,avg,std,min,5th,10th,50th,90th,95th,99th,eig_0,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13
0_50_0x1d00_135_400000,72.0,15.6,34.0,47.5,51.0,72.4,93.1,96.6,105.8,9.98010771107997,1.6708252973049553,1.489037443967771,0.37024471507578294,0.4688883536810625,0.018523144017567238,0.0017796583632183926,0.0005589096796086888,2.9802582453418128e-05,2.4355957483472177e-06,1.923974749838502e-06,5.278349223173964e-07,7.630680357416125e-08,5.353943797142545e-10
0_100_0x1d00_135_400000,102.7,29.4,37.4,56.1,62.3,102.9,141.2,149.9,164.8,9.99959785278726,1.6733954530706712,1.5252468829774415,0.33365234691635215,0.4664381953861115,0.0010903252169260325,0.00040950841167507407,0.00013819489820744114,2.118882267593593e-05,5.356730156631423e-06,2.6063917243492836e-06,1.8578218762407632e-06,1.9103727030056553e-07,3.9531657416041804e-08
0_100_0x1d00_135_400000,102.7,29.4,37.4,56.1,62.3,102.9,141.2,149.9,164.8,9.99730390846186,1.6621177112073324,1.5552354959029673,0.3559981366162312,0.4261870651385929,0.0024148482110117326,0.0006415004595129223,8.798510866340083e-05,9.22671873840075e-06,2.7665106238092085e-06,9.122889280791878e-07,3.2636905303533036e-07,1.9578765240262855e-08,9.742771156530357e-08
0_10_0x1d00_135_400000,52.0,6.6,34.0,43.5,45.5,51.0,59.8,64.2,75.4,9.997494383884874,2.323067720164942,0.9016521447887988,0.5163883947928417,0.2586625690744065,0.001933945050214871,0.0006145718359242158,0.00017015711409479372,9.090313979945606e-06,3.4592667065370305e-06,2.072635772529167e-06,1.2292445458746644e-06,2.618328715457712e-07,3.3828674496162244e-14
0_250_0x1d00_135_400000,188.9,73.3,37.4,73.1,88.5,190.0,285.8,301.5,338.9,9.936747743858415,1.6872253240591344,1.5848839202036031,0.31422866172717556,0.4086047446880787,0.06333318095779412,0.0032216665901750826,0.0015307509136106197,0.00014035976560725823,7.754464398951886e-05,4.32013677867727e-06,1.2485260300071627e-06,4.4964306904981894e-07,8.428654109783763e-08
0_20_0x1d00_135_400000,54.6,9.3,30.9,43.2,45.4,53.8,65.0,69.6,79.9,9.99684734356763,2.038049244980594,1.1202517374386727,0.5068663258313485,0.3341457587436814,0.0031674416003865348,0.0004166037631247229,0.00024100464781334218,7.029742751970284e-06,5.639548869853461e-06,1.2535339928581113e-06,5.652230850979366e-07,5.137799738185279e-08,4.0627444946010516e-14
0_400_0x1d00_135_400000,269.2,114.3,37.4,88.0,112.4,271.6,421.4,441.8,483.9,9.9967354181842,1.6940544839030678,1.5791415539047722,0.31484371242867687,0.411729367402633,0.003178380787569652,0.0001646425033517346,9.731385742909407e-05,2.8754460091079367e-05,1.8199386588641764e-05,7.448918101961534e-06,2.2773456794290947e-08,4.016053818749761e-07,2.998846859883138e-07
0_400_0x1d00_135_400000,269.2,114.3,37.4,88.0,112.4,271.6,421.4,441.8,483.9,9.997768646283927,1.6927182502101568,1.5878893072127764,0.3113013399966712,0.40791468048479196,0.001764512397228115,0.00045354107870016684,0.00010018006928396362,4.960231420147373e-05,3.261011463499712e-05,4.8062298016885275e-06,2.128067895011213e-06,3.407857977943121e-07,5.475413589482977e-08
0_250_0x1d00_135_400000,188.9,73.3,37.4,73.1,88.5,190.0,285.8,301.5,338.9,9.96714670421693,1.6825025879754292,1.5762898706798836,0.42103025562311275,0.3188641095729465,0.03121214817698431,0.002197063719311263,0.0005293003879426267,0.00018451220075160982,3.703230660676605e-05,3.402794342146649e-06,1.7201965123130178e-06,3.3451593647835083e-07,9.576333304171887e-07
0_2_0x1d00_135_400000,48.7,7.2,34.0,40.7,41.6,47.0,58.3,62.5,74.0,9.999202935154507,1.942203738140073,1.1577474166194925,0.5475889285567327,0.3516851988586696,0.0012775716200159604,0.00018926519906963953,8.697506117551101e-05,1.225906740996389e-05,3.4809443542786693e-06,1.758365302212362e-06,3.199985841575679e-07,1.5241459157070187e-07,2.6261605848681314e-14
